split,class,source,processed
train,cardboard,data/raw/dataset-resized/cardboard/cardboard279.jpg,data/processed/train/cardboard/cardboard_0242.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard380.jpg,data/processed/train/cardboard/cardboard_0243.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard136.jpg,data/processed/train/cardboard/cardboard_0244.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard344.jpg,data/processed/train/cardboard/cardboard_0245.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard185.jpg,data/processed/train/cardboard/cardboard_0246.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard134.jpg,data/processed/train/cardboard/cardboard_0247.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard144.jpg,data/processed/train/cardboard/cardboard_0248.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard239.jpg,data/processed/train/cardboard/cardboard_0249.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard215.jpg,data/processed/train/cardboard/cardboard_0250.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard246.jpg,data/processed/train/cardboard/cardboard_0251.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard293.jpg,data/processed/train/cardboard/cardboard_0252.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard168.jpg,data/processed/train/cardboard/cardboard_0253.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard243.jpg,data/processed/train/cardboard/cardboard_0254.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard335.jpg,data/processed/train/cardboard/cardboard_0255.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard148.jpg,data/processed/train/cardboard/cardboard_0256.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard181.jpg,data/processed/train/cardboard/cardboard_0257.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard33.jpg,data/processed/train/cardboard/cardboard_0258.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard359.jpg,data/processed/train/cardboard/cardboard_0259.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard10.jpg,data/processed/train/cardboard/cardboard_0260.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard395.jpg,data/processed/train/cardboard/cardboard_0261.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard171.jpg,data/processed/train/cardboard/cardboard_0262.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard3.jpg,data/processed/train/cardboard/cardboard_0263.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard45.jpg,data/processed/train/cardboard/cardboard_0264.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard98.jpg,data/processed/train/cardboard/cardboard_0265.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard63.jpg,data/processed/train/cardboard/cardboard_0266.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard44.jpg,data/processed/train/cardboard/cardboard_0267.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard151.jpg,data/processed/train/cardboard/cardboard_0268.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard103.jpg,data/processed/train/cardboard/cardboard_0269.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard214.jpg,data/processed/train/cardboard/cardboard_0270.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard342.jpg,data/processed/train/cardboard/cardboard_0271.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard314.jpg,data/processed/train/cardboard/cardboard_0272.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard275.jpg,data/processed/train/cardboard/cardboard_0273.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard277.jpg,data/processed/train/cardboard/cardboard_0274.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard128.jpg,data/processed/train/cardboard/cardboard_0275.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard64.jpg,data/processed/train/cardboard/cardboard_0276.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard75.jpg,data/processed/train/cardboard/cardboard_0277.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard17.jpg,data/processed/train/cardboard/cardboard_0278.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard15.jpg,data/processed/train/cardboard/cardboard_0279.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard120.jpg,data/processed/train/cardboard/cardboard_0280.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard140.jpg,data/processed/train/cardboard/cardboard_0281.jpg
train,cardboard,data/raw/dataset-resized/cardboard/cardboard326.jpg,data/processed/train/cardboard/cardboard_0282.jpg
train,glass,data/raw/dataset-resized/glass/glass68.jpg,data/processed/train/glass/glass_0001.jpg
train,glass,data/raw/dataset-resized/glass/glass182.jpg,data/processed/train/glass/glass_0002.jpg
train,glass,data/raw/dataset-resized/glass/glass47.jpg,data/processed/train/glass/glass_0003.jpg
train,glass,data/raw/dataset-resized/glass/glass380.jpg,data/processed/train/glass/glass_0004.jpg
train,glass,data/raw/dataset-resized/glass/glass67.jpg,data/processed/train/glass/glass_0005.jpg
train,glass,data/raw/dataset-resized/glass/glass73.jpg,data/processed/train/glass/glass_0006.jpg
train,glass,data/raw/dataset-resized/glass/glass400.jpg,data/processed/train/glass/glass_0007.jpg
train,glass,data/raw/dataset-resized/glass/glass4.jpg,data/processed/train/glass/glass_0008.jpg
train,glass,data/raw/dataset-resized/glass/glass51.jpg,data/processed/train/glass/glass_0009.jpg
train,glass,data/raw/dataset-resized/glass/glass370.jpg,data/processed/train/glass/glass_0010.jpg
train,glass,data/raw/dataset-resized/glass/glass84.jpg,data/processed/train/glass/glass_0011.jpg
train,glass,data/raw/dataset-resized/glass/glass371.jpg,data/processed/train/glass/glass_0012.jpg
train,glass,data/raw/dataset-resized/glass/glass412.jpg,data/processed/train/glass/glass_0013.jpg
train,glass,data/raw/dataset-resized/glass/glass185.jpg,data/processed/train/glass/glass_0014.jpg
train,glass,data/raw/dataset-resized/glass/glass57.jpg,data/processed/train/glass/glass_0015.jpg
train,glass,data/raw/dataset-resized/glass/glass135.jpg,data/processed/train/glass/glass_0016.jpg
train,glass,data/raw/dataset-resized/glass/glass107.jpg,data/processed/train/glass/glass_0017.jpg
train,glass,data/raw/dataset-resized/glass/glass382.jpg,data/processed/train/glass/glass_0018.jpg
train,glass,data/raw/dataset-resized/glass/glass106.jpg,data/processed/train/glass/glass_0019.jpg
train,glass,data/raw/dataset-resized/glass/glass143.jpg,data/processed/train/glass/glass_0020.jpg
train,glass,data/raw/dataset-resized/glass/glass75.jpg,data/processed/train/glass/glass_0021.jpg
train,glass,data/raw/dataset-resized/glass/glass131.jpg,data/processed/train/glass/glass_0022.jpg
train,glass,data/raw/dataset-resized/glass/glass326.jpg,data/processed/train/glass/glass_0023.jpg
train,glass,data/raw/dataset-resized/glass/glass443.jpg,data/processed/train/glass/glass_0024.jpg
train,glass,data/raw/dataset-resized/glass/glass483.jpg,data/processed/train/glass/glass_0025.jpg
train,glass,data/raw/dataset-resized/glass/glass470.jpg,data/processed/train/glass/glass_0026.jpg
train,glass,data/raw/dataset-resized/glass/glass74.jpg,data/processed/train/glass/glass_0027.jpg
train,glass,data/raw/dataset-resized/glass/glass375.jpg,data/processed/train/glass/glass_0028.jpg
train,glass,data/raw/dataset-resized/glass/glass16.jpg,data/processed/train/glass/glass_0029.jpg
train,glass,data/raw/dataset-resized/glass/glass341.jpg,data/processed/train/glass/glass_0030.jpg
train,glass,data/raw/dataset-resized/glass/glass434.jpg,data/processed/train/glass/glass_0031.jpg
train,glass,data/raw/dataset-resized/glass/glass42.jpg,data/processed/train/glass/glass_0032.jpg
train,glass,data/raw/dataset-resized/glass/glass232.jpg,data/processed/train/glass/glass_0033.jpg
train,glass,data/raw/dataset-resized/glass/glass34.jpg,data/processed/train/glass/glass_0034.jpg
train,glass,data/raw/dataset-resized/glass/glass32.jpg,data/processed/train/glass/glass_0035.jpg
train,glass,data/raw/dataset-resized/glass/glass500.jpg,data/processed/train/glass/glass_0036.jpg
train,glass,data/raw/dataset-resized/glass/glass5.jpg,data/processed/train/glass/glass_0037.jpg
train,glass,data/raw/dataset-resized/glass/glass153.jpg,data/processed/train/glass/glass_0038.jpg
train,glass,data/raw/dataset-resized/glass/glass268.jpg,data/processed/train/glass/glass_0039.jpg
train,glass,data/raw/dataset-resized/glass/glass166.jpg,data/processed/train/glass/glass_0040.jpg
train,glass,data/raw/dataset-resized/glass/glass450.jpg,data/processed/train/glass/glass_0041.jpg
train,glass,data/raw/dataset-resized/glass/glass35.jpg,data/processed/train/glass/glass_0042.jpg
train,glass,data/raw/dataset-resized/glass/glass292.jpg,data/processed/train/glass/glass_0043.jpg
train,glass,data/raw/dataset-resized/glass/glass178.jpg,data/processed/train/glass/glass_0044.jpg
train,glass,data/raw/dataset-resized/glass/glass499.jpg,data/processed/train/glass/glass_0045.jpg
train,glass,data/raw/dataset-resized/glass/glass36.jpg,data/processed/train/glass/glass_0046.jpg
train,glass,data/raw/dataset-resized/glass/glass373.jpg,data/processed/train/glass/glass_0047.jpg
train,glass,data/raw/dataset-resized/glass/glass335.jpg,data/processed/train/glass/glass_0048.jpg
train,glass,data/raw/dataset-resized/glass/glass199.jpg,data/processed/train/glass/glass_0049.jpg
train,glass,data/raw/dataset-resized/glass/glass316.jpg,data/processed/train/glass/glass_0050.jpg
train,glass,data/raw/dataset-resized/glass/glass342.jpg,data/processed/train/glass/glass_0051.jpg
train,glass,data/raw/dataset-resized/glass/glass78.jpg,data/processed/train/glass/glass_0052.jpg
train,glass,data/raw/dataset-resized/glass/glass452.jpg,data/processed/train/glass/glass_0053.jpg
train,glass,data/raw/dataset-resized/glass/glass7.jpg,data/processed/train/glass/glass_0054.jpg
train,glass,data/raw/dataset-resized/glass/glass61.jpg,data/processed/train/glass/glass_0055.jpg
train,glass,data/raw/dataset-resized/glass/glass33.jpg,data/processed/train/glass/glass_0056.jpg
train,glass,data/raw/dataset-resized/glass/glass362.jpg,data/processed/train/glass/glass_0057.jpg
train,glass,data/raw/dataset-resized/glass/glass124.jpg,data/processed/train/glass/glass_0058.jpg
train,glass,data/raw/dataset-resized/glass/glass432.jpg,data/processed/train/glass/glass_0059.jpg
train,glass,data/raw/dataset-resized/glass/glass431.jpg,data/processed/train/glass/glass_0060.jpg
train,glass,data/raw/dataset-resized/glass/glass171.jpg,data/processed/train/glass/glass_0061.jpg
train,glass,data/raw/dataset-resized/glass/glass38.jpg,data/processed/train/glass/glass_0062.jpg
train,glass,data/raw/dataset-resized/glass/glass139.jpg,data/processed/train/glass/glass_0063.jpg
train,glass,data/raw/dataset-resized/glass/glass50.jpg,data/processed/train/glass/glass_0064.jpg
train,glass,data/raw/dataset-resized/glass/glass256.jpg,data/processed/train/glass/glass_0065.jpg
train,glass,data/raw/dataset-resized/glass/glass475.jpg,data/processed/train/glass/glass_0066.jpg
train,glass,data/raw/dataset-resized/glass/glass40.jpg,data/processed/train/glass/glass_0067.jpg
train,glass,data/raw/dataset-resized/glass/glass217.jpg,data/processed/train/glass/glass_0068.jpg
train,glass,data/raw/dataset-resized/glass/glass120.jpg,data/processed/train/glass/glass_0069.jpg
train,glass,data/raw/dataset-resized/glass/glass474.jpg,data/processed/train/glass/glass_0070.jpg
train,glass,data/raw/dataset-resized/glass/glass21.jpg,data/processed/train/glass/glass_0071.jpg
train,glass,data/raw/dataset-resized/glass/glass254.jpg,data/processed/train/glass/glass_0072.jpg
train,glass,data/raw/dataset-resized/glass/glass165.jpg,data/processed/train/glass/glass_0073.jpg
train,glass,data/raw/dataset-resized/glass/glass45.jpg,data/processed/train/glass/glass_0074.jpg
train,glass,data/raw/dataset-resized/glass/glass463.jpg,data/processed/train/glass/glass_0075.jpg
train,glass,data/raw/dataset-resized/glass/glass129.jpg,data/processed/train/glass/glass_0076.jpg
train,glass,data/raw/dataset-resized/glass/glass14.jpg,data/processed/train/glass/glass_0077.jpg
train,glass,data/raw/dataset-resized/glass/glass488.jpg,data/processed/train/glass/glass_0078.jpg
train,glass,data/raw/dataset-resized/glass/glass31.jpg,data/processed/train/glass/glass_0079.jpg
train,glass,data/raw/dataset-resized/glass/glass376.jpg,data/processed/train/glass/glass_0080.jpg
train,glass,data/raw/dataset-resized/glass/glass99.jpg,data/processed/train/glass/glass_0081.jpg
train,glass,data/raw/dataset-resized/glass/glass305.jpg,data/processed/train/glass/glass_0082.jpg
train,glass,data/raw/dataset-resized/glass/glass101.jpg,data/processed/train/glass/glass_0083.jpg
train,glass,data/raw/dataset-resized/glass/glass460.jpg,data/processed/train/glass/glass_0084.jpg
train,glass,data/raw/dataset-resized/glass/glass142.jpg,data/processed/train/glass/glass_0085.jpg
train,glass,data/raw/dataset-resized/glass/glass176.jpg,data/processed/train/glass/glass_0086.jpg
train,glass,data/raw/dataset-resized/glass/glass28.jpg,data/processed/train/glass/glass_0087.jpg
train,glass,data/raw/dataset-resized/glass/glass164.jpg,data/processed/train/glass/glass_0088.jpg
train,glass,data/raw/dataset-resized/glass/glass249.jpg,data/processed/train/glass/glass_0089.jpg
train,glass,data/raw/dataset-resized/glass/glass280.jpg,data/processed/train/glass/glass_0090.jpg
train,glass,data/raw/dataset-resized/glass/glass349.jpg,data/processed/train/glass/glass_0091.jpg
train,glass,data/raw/dataset-resized/glass/glass423.jpg,data/processed/train/glass/glass_0092.jpg
train,glass,data/raw/dataset-resized/glass/glass109.jpg,data/processed/train/glass/glass_0093.jpg
train,glass,data/raw/dataset-resized/glass/glass127.jpg,data/processed/train/glass/glass_0094.jpg
train,glass,data/raw/dataset-resized/glass/glass92.jpg,data/processed/train/glass/glass_0095.jpg
train,glass,data/raw/dataset-resized/glass/glass320.jpg,data/processed/train/glass/glass_0096.jpg
train,glass,data/raw/dataset-resized/glass/glass436.jpg,data/processed/train/glass/glass_0097.jpg
train,glass,data/raw/dataset-resized/glass/glass281.jpg,data/processed/train/glass/glass_0098.jpg
train,glass,data/raw/dataset-resized/glass/glass215.jpg,data/processed/train/glass/glass_0099.jpg
train,glass,data/raw/dataset-resized/glass/glass328.jpg,data/processed/train/glass/glass_0100.jpg
train,glass,data/raw/dataset-resized/glass/glass399.jpg,data/processed/train/glass/glass_0101.jpg
train,glass,data/raw/dataset-resized/glass/glass311.jpg,data/processed/train/glass/glass_0102.jpg
train,glass,data/raw/dataset-resized/glass/glass97.jpg,data/processed/train/glass/glass_0103.jpg
train,glass,data/raw/dataset-resized/glass/glass17.jpg,data/processed/train/glass/glass_0104.jpg
train,glass,data/raw/dataset-resized/glass/glass265.jpg,data/processed/train/glass/glass_0105.jpg
train,glass,data/raw/dataset-resized/glass/glass257.jpg,data/processed/train/glass/glass_0106.jpg
train,glass,data/raw/dataset-resized/glass/glass324.jpg,data/processed/train/glass/glass_0107.jpg
train,glass,data/raw/dataset-resized/glass/glass183.jpg,data/processed/train/glass/glass_0108.jpg
train,glass,data/raw/dataset-resized/glass/glass433.jpg,data/processed/train/glass/glass_0109.jpg
train,glass,data/raw/dataset-resized/glass/glass204.jpg,data/processed/train/glass/glass_0110.jpg
train,glass,data/raw/dataset-resized/glass/glass414.jpg,data/processed/train/glass/glass_0111.jpg
train,glass,data/raw/dataset-resized/glass/glass300.jpg,data/processed/train/glass/glass_0112.jpg
train,glass,data/raw/dataset-resized/glass/glass151.jpg,data/processed/train/glass/glass_0113.jpg
train,glass,data/raw/dataset-resized/glass/glass388.jpg,data/processed/train/glass/glass_0114.jpg
train,glass,data/raw/dataset-resized/glass/glass495.jpg,data/processed/train/glass/glass_0115.jpg
train,glass,data/raw/dataset-resized/glass/glass87.jpg,data/processed/train/glass/glass_0116.jpg
train,glass,data/raw/dataset-resized/glass/glass263.jpg,data/processed/train/glass/glass_0117.jpg
train,glass,data/raw/dataset-resized/glass/glass234.jpg,data/processed/train/glass/glass_0118.jpg
train,glass,data/raw/dataset-resized/glass/glass248.jpg,data/processed/train/glass/glass_0119.jpg
train,glass,data/raw/dataset-resized/glass/glass448.jpg,data/processed/train/glass/glass_0120.jpg
train,glass,data/raw/dataset-resized/glass/glass194.jpg,data/processed/train/glass/glass_0121.jpg
